user_id,house_id,watchlist_clicked
3,1023,0
3,1024,0
3,1025,1
3,1026,0
3,1027,0
3,1028,0
3,1029,0
3,1030,1
3,1031,0
3,1032,0
3,1033,0
3,1034,0
3,1035,0
3,1036,0
3,1037,0
3,1038,0
3,1039,0
3,1040,0
3,1041,0
3,1042,0
3,1043,0
3,1044,0
3,1045,1
3,1046,0
3,1047,0
3,1048,0
3,1049,0
3,1050,0
3,1051,0
3,1052,0
3,1053,0
3,1054,0
3,1055,0
3,1056,0
3,1057,0
3,1058,0
3,1059,0
3,1060,0
3,1061,0
3,1062,0
3,1063,0
3,1064,0
3,1065,0
3,1066,0
3,1067,1
3,1068,0
3,1069,0
3,1070,0
3,1071,0
3,1072,0
3,1073,0
3,1074,1
3,1075,1
3,1076,1
3,1077,0
3,1078,0
3,1079,0
3,1080,0
3,1081,1
3,1082,0
3,1083,0
3,1084,0
3,1085,0
3,1086,1
3,1087,1
3,1088,0
3,1089,0
3,1090,0
3,1091,1
3,1092,0
3,1093,0
3,1094,1
3,1095,1
3,1096,0
3,1097,0
3,1098,0
3,1099,0
3,1100,0
3,1101,0
3,1102,0
3,1103,0
3,1104,0
3,1105,0
3,1106,0
3,1107,1
3,1108,0
3,1109,0
3,1110,0
3,1111,0
3,1112,0
3,1113,0
3,1114,1
3,1115,0
3,1116,0
3,1117,0
3,1118,0
3,1119,0
3,1120,0
3,1121,0
3,1122,0
3,1123,0
3,1124,0
3,1125,0
3,1126,0
3,1127,0
3,1128,0
3,1129,0
3,1130,0
3,1131,0
3,1132,0
3,1133,0
3,1134,0
3,1135,0
3,1136,0
3,1137,1
3,1138,0
3,1139,0
3,1140,0
3,1141,0
3,1142,0
3,1143,0
3,1144,0
3,1145,0
3,1146,1
3,1147,0
3,1148,0
3,1149,0
3,1150,0
3,1151,1
3,1152,0
3,1153,0
3,1154,0
3,1155,0
3,1156,0
3,1157,0
3,1158,0
3,1159,1
3,1160,0
3,1161,1
3,1162,1
3,1163,0
3,1164,0
3,1165,0
3,1166,1
3,1167,0
3,1168,0
3,1169,0
3,1170,1
3,1171,0
3,1172,0
3,1173,0
3,1174,1
3,1175,0
3,1176,1
3,1177,0
3,1178,0
3,1179,0
3,1180,0
3,1181,0
3,1182,0
3,1183,0
3,1184,0
3,1185,1
3,1186,0
3,1187,0
3,1188,0
3,1189,0
3,1190,0
3,1191,0
3,1192,0
3,1193,1
3,1194,0
3,1195,0
3,1196,1
3,1197,0
3,1198,0
3,1199,1
4,1000,0
4,1001,0
4,1002,0
4,1003,0
4,1004,0
4,1005,0
4,1006,0
4,1007,1
4,1008,0
4,1009,0
4,1010,0
4,1011,0
4,1012,0
4,1013,0
4,1014,0
4,1015,0
4,1016,0
4,1017,0
4,1018,0
4,1019,0
4,1020,0
4,1021,0
4,1022,0
4,1023,0
4,1024,0
4,1025,0
4,1026,0
4,1027,0
4,1028,0
4,1029,0
4,1030,0
4,1031,0
4,1032,0
4,1033,0
4,1034,0
4,1035,0
4,1036,1
4,1037,0
4,1038,0
4,1039,0
4,1040,0
4,1041,0
4,1042,0
4,1043,1
4,1044,0
4,1045,0
4,1046,0
4,1047,0
4,1048,0
4,1049,0
4,1050,0
4,1051,0
4,1052,0
4,1053,1
4,1054,0
4,1055,0
4,1056,0
4,1057,0
4,1058,0
4,1059,0
4,1060,0
4,1061,0
4,1062,1
4,1063,0
4,1064,0
4,1065,0
4,1066,0
4,1067,1
4,1068,0
4,1069,1
4,1070,0
4,1071,0
4,1072,0
4,1073,0
4,1074,0
4,1075,0
4,1076,0
4,1077,0
4,1078,0
4,1079,0
4,1080,0
4,1081,0
4,1082,0
4,1083,0
4,1084,0
4,1085,0
4,1086,0
4,1087,0
4,1088,1
4,1089,0
4,1090,0
4,1091,0
4,1092,0
4,1093,0
4,1094,0
4,1095,0
4,1096,0
4,1097,0
4,1098,0
4,1099,0
4,1100,0
4,1101,0
4,1102,0
4,1103,0
4,1104,1
4,1105,0
4,1106,0
4,1107,0
4,1108,0
4,1109,0
4,1110,0
4,1111,0
4,1112,0
4,1113,0
4,1114,0
4,1115,1
4,1116,1
4,1117,0
4,1118,1
4,1119,0
4,1120,0
4,1121,1
4,1122,0
4,1123,0
4,1124,0
4,1125,0
4,1126,1
4,1127,0
4,1128,0
4,1129,0
4,1130,0
4,1131,0
4,1132,0
4,1133,0
4,1134,0
4,1135,0
4,1136,0
4,1137,0
4,1138,0
4,1139,0
4,1140,1
4,1141,0
4,1142,0
4,1143,0
4,1144,0
4,1145,0
4,1146,0
4,1147,0
4,1148,0
4,1149,0
4,1150,1
4,1151,0
4,1152,0
4,1153,0
4,1154,0
4,1155,0
4,1156,0
4,1157,0
4,1158,0
4,1159,0
4,1160,0
4,1161,0
4,1162,0
4,1163,0
4,1164,0
4,1165,0
4,1166,0
4,1167,0
4,1168,0
4,1169,0
4,1170,0
4,1171,0
4,1172,0
4,1173,0
4,1174,0
4,1175,0
4,1176,0
4,1177,0
4,1178,1
4,1179,0
4,1180,0
4,1181,0
4,1182,1
4,1183,1
4,1184,0
4,1185,0
4,1186,0
4,1187,0
4,1188,0
4,1189,0
4,1190,0
4,1191,0
4,1192,1
4,1193,0
4,1194,0
4,1195,0
4,1196,0
4,1197,0
4,1198,0
4,1199,0
5,1000,0
5,1001,0
5,1002,0
5,1003,0
5,1004,0
5,1005,0
5,1006,0
5,1007,0
5,1008,0
5,1009,0
5,1010,0
5,1011,0
5,1012,0
5,1013,0
5,1014,1
5,1015,0
5,1016,1
5,1017,1
5,1018,0
5,1019,0
5,1020,0
5,1021,0
5,1022,0
5,1023,1
5,1024,0
5,1025,0
5,1026,0
5,1027,0
5,1028,0
5,1029,0
5,1030,0
5,1031,1
5,1032,0
5,1033,0
5,1034,0
5,1035,0
5,1036,0
5,1037,0
5,1038,0
5,1039,1
5,1040,0
5,1041,0
5,1042,1
5,1043,0
5,1044,0
5,1045,0
5,1046,0
5,1047,0
5,1048,0
5,1049,1
5,1050,0
5,1051,0
5,1052,0
5,1053,0
5,1054,0
5,1055,0
5,1056,0
5,1057,0
5,1058,0
5,1059,0
5,1060,0
5,1061,0
5,1062,0
5,1063,0
5,1064,0
5,1065,0
5,1066,1
5,1067,0
5,1068,1
5,1069,0
5,1070,0
5,1071,0
5,1072,0
5,1073,0
5,1074,0
5,1075,0
5,1076,0
5,1077,0
5,1078,0
5,1079,0
5,1080,0
5,1081,0
5,1082,1
5,1083,0
5,1084,0
5,1085,0
5,1086,0
5,1087,0
5,1088,0
5,1089,0
5,1090,0
5,1091,0
5,1092,0
5,1093,0
5,1094,0
5,1095,0
5,1096,0
5,1097,0
5,1098,0
5,1099,0
5,1100,0
5,1101,0
5,1102,0
5,1103,0
5,1104,0
5,1105,0
5,1106,0
5,1107,0
5,1108,0
5,1109,1
5,1110,0
5,1111,0
5,1112,0
5,1113,0
5,1114,0
5,1115,0
5,1116,0
5,1117,0
5,1118,0
5,1119,0
5,1120,0
5,1121,0
5,1122,0
5,1123,0
5,1124,0
5,1125,0
5,1126,0
5,1127,1
5,1128,0
5,1129,0
5,1130,0
5,1131,1
5,1132,0
5,1133,0
5,1134,0
5,1135,0
5,1136,0
5,1137,0
5,1138,0
5,1139,0
5,1140,0
5,1141,0
5,1142,0
5,1143,1
5,1144,0
5,1145,1
5,1146,0
5,1147,0
5,1148,0
5,1149,0
5,1150,0
5,1151,0
5,1152,0
5,1153,0
5,1154,0
5,1155,0
5,1156,0
5,1157,0
5,1158,0
5,1159,0
5,1160,0
5,1161,0
5,1162,0
5,1163,0
5,1164,0
5,1165,0
5,1166,0
5,1167,0
5,1168,0
5,1169,0
5,1170,0
5,1171,0
5,1172,0
5,1173,0
5,1174,0
5,1175,1
5,1176,0
5,1177,0
5,1178,0
5,1179,0
5,1180,0
5,1181,0
5,1182,0
5,1183,0
5,1184,0
5,1185,0
5,1186,0
5,1187,0
5,1188,0
5,1189,1
5,1190,0
5,1191,0
5,1192,0
5,1193,0
5,1194,0
5,1195,0
5,1196,0
5,1197,0
5,1198,0
5,1199,0
6,1000,0
6,1001,0
6,1002,0
6,1003,1
6,1004,0
6,1005,0
6,1006,0
6,1007,0
6,1008,0
6,1009,0
6,1010,0
6,1011,0
6,1012,0
6,1013,0
6,1014,0
6,1015,0
6,1016,0
6,1017,1
6,1018,1
6,1019,0
6,1020,0
6,1021,0
6,1022,0
6,1023,0
6,1024,0
6,1025,0
6,1026,0
6,1027,1
6,1028,1
6,1029,0
6,1030,0
6,1031,0
6,1032,1
6,1033,0
6,1034,0
6,1035,0
6,1036,0
6,1037,0
6,1038,0
6,1039,1
6,1040,0
6,1041,0
6,1042,0
6,1043,0
6,1044,0
6,1045,0
6,1046,1
6,1047,0
6,1048,0
6,1049,0
6,1050,0
6,1051,0
6,1052,0
6,1053,0
6,1054,0
6,1055,0
6,1056,0
6,1057,0
6,1058,0
6,1059,0
6,1060,0
6,1061,0
6,1062,0
6,1063,0
6,1064,0
6,1065,0
6,1066,0
6,1067,0
6,1068,0
6,1069,0
6,1070,0
6,1071,0
6,1072,0
6,1073,0
6,1074,0
6,1075,0
6,1076,0
6,1077,0
6,1078,0
6,1079,0
6,1080,0
6,1081,0
6,1082,0
6,1083,0
6,1084,0
6,1085,0
6,1086,0
6,1087,0
6,1088,0
6,1089,1
6,1090,0
6,1091,0
6,1092,0
6,1093,0
6,1094,0
6,1095,0
6,1096,0
6,1097,1
6,1098,0
6,1099,0
6,1100,0
6,1101,0
6,1102,0
6,1103,1
6,1104,0
6,1105,0
6,1106,1
6,1107,0
6,1108,0
6,1109,0
6,1110,0
6,1111,0
6,1112,0
6,1113,0
6,1114,0
6,1115,0
6,1116,0
6,1117,0
6,1118,0
6,1119,1
6,1120,0
6,1121,0
6,1122,0
6,1123,0
6,1124,0
6,1125,1
6,1126,0
6,1127,0
6,1128,0
6,1129,0
6,1130,0
6,1131,0
6,1132,0
6,1133,0
6,1134,0
6,1135,0
6,1136,1
6,1137,0
6,1138,0
6,1139,0
6,1140,0
6,1141,0
6,1142,1
6,1143,0
6,1144,0
6,1145,0
6,1146,0
6,1147,0
6,1148,0
6,1149,0
6,1150,0
6,1151,0
6,1152,0
6,1153,1
6,1154,0
6,1155,0
6,1156,0
6,1157,0
6,1158,0
6,1159,0
6,1160,0
6,1161,0
6,1162,0
6,1163,1
6,1164,0
6,1165,0
6,1166,0
6,1167,0
6,1168,0
6,1169,1
6,1170,0
6,1171,0
6,1172,0
6,1173,0
6,1174,0
6,1175,0
6,1176,0
6,1177,0
6,1178,0
6,1179,1
6,1180,0
6,1181,0
6,1182,0
6,1183,0
6,1184,1
6,1185,0
6,1186,0
6,1187,1
6,1188,0
6,1189,0
6,1190,0
6,1191,0
6,1192,0
6,1193,0
6,1194,0
6,1195,0
6,1196,0
6,1197,0
6,1198,0
6,1199,0
7,1000,0
7,1001,1
7,1002,0
7,1003,0
7,1004,0
7,1005,0
7,1006,0
7,1007,0
7,1008,0
7,1009,0
7,1010,0
7,1011,1
7,1012,0
7,1013,0
7,1014,0
7,1015,0
7,1016,0
7,1017,0
7,1018,0
7,1019,0
7,1020,0
7,1021,0
7,1022,0
7,1023,0
7,1024,0
7,1025,0
7,1026,0
7,1027,0
7,1028,0
7,1029,0
7,1030,0
7,1031,0
7,1032,0
7,1033,0
7,1034,0
7,1035,0
7,1036,0
7,1037,0
7,1038,0
7,1039,0
7,1040,0
7,1041,0
7,1042,0
7,1043,0
7,1044,0
7,1045,0
7,1046,0
7,1047,0
7,1048,0
7,1049,0
7,1050,0
7,1051,0
7,1052,0
7,1053,0
7,1054,0
7,1055,0
7,1056,0
7,1057,0
7,1058,0
7,1059,0
7,1060,0
7,1061,0
7,1062,1
7,1063,0
7,1064,0
7,1065,0
7,1066,0
7,1067,0
7,1068,0
7,1069,0
7,1070,0
7,1071,0
7,1072,0
7,1073,0
7,1074,0
7,1075,0
7,1076,0
7,1077,0
7,1078,0
7,1079,0
7,1080,1
7,1081,0
7,1082,0
7,1083,0
7,1084,0
7,1085,0
7,1086,0
7,1087,0
7,1088,1
7,1089,0
7,1090,0
7,1091,0
7,1092,0
7,1093,0
7,1094,0
7,1095,0
7,1096,0
7,1097,0
7,1098,0
7,1099,1
7,1100,0
7,1101,0
7,1102,0
7,1103,0
7,1104,1
7,1105,0
7,1106,0
7,1107,0
7,1108,0
7,1109,0
7,1110,0
7,1111,0
7,1112,0
7,1113,0
7,1114,0
7,1115,1
7,1116,0
7,1117,0
7,1118,0
7,1119,0
7,1120,0
7,1121,1
7,1122,0
7,1123,0
7,1124,0
7,1125,0
7,1126,1
7,1127,0
7,1128,0
7,1129,0
7,1130,0
7,1131,0
7,1132,0
7,1133,0
7,1134,0
7,1135,0
7,1136,0
7,1137,0
7,1138,0
7,1139,0
7,1140,0
7,1141,0
7,1142,0
7,1143,0
7,1144,0
7,1145,0
7,1146,0
7,1147,0
7,1148,0
7,1149,0
7,1150,1
7,1151,0
7,1152,0
7,1153,0
7,1154,0
7,1155,0
7,1156,0
7,1157,0
7,1158,0
7,1159,0
7,1160,0
7,1161,0
7,1162,0
7,1163,0
7,1164,0
7,1165,0
7,1166,0
7,1167,0
7,1168,0
7,1169,0
7,1170,0
7,1171,0
7,1172,0
7,1173,0
7,1174,0
7,1175,0
7,1176,0
7,1177,0
7,1178,1
7,1179,0
7,1180,0
7,1181,0
7,1182,1
7,1183,1
7,1184,0
7,1185,0
7,1186,0
7,1187,0
7,1188,0
7,1189,0
7,1190,0
7,1191,0
7,1192,0
7,1193,0
7,1194,0
7,1195,0
7,1196,0
7,1197,0
7,1198,0
7,1199,0
8,1000,0
8,1001,0
8,1002,0
8,1003,0
8,1004,0
8,1005,0
8,1006,0
8,1007,0
8,1008,0
8,1009,0
8,1010,0
8,1011,1
8,1012,0
8,1013,0
8,1014,0
8,1015,0
8,1016,0
8,1017,0
8,1018,0
8,1019,0
8,1020,0
8,1021,0
8,1022,0
8,1023,0
8,1024,0
8,1025,0
8,1026,0
8,1027,0
8,1028,0
8,1029,0
8,1030,0
8,1031,0
8,1032,0
8,1033,1
8,1034,1
8,1035,1
8,1036,0
8,1037,0
8,1038,0
8,1039,0
8,1040,0
8,1041,0
8,1042,0
8,1043,0
8,1044,1
8,1045,1
8,1046,0
8,1047,0
8,1048,0
8,1049,0
8,1050,1
8,1051,0
8,1052,0
8,1053,1
8,1054,0
8,1055,1
8,1056,0
8,1057,0
8,1058,0
8,1059,0
8,1060,0
8,1061,0
8,1062,0
8,1063,0
8,1064,0
8,1065,0
8,1066,0
8,1067,1
8,1068,0
8,1069,1
8,1070,0
8,1071,0
8,1072,0
8,1073,1
8,1074,0
8,1075,0
8,1076,0
8,1077,0
8,1078,1
8,1079,0
8,1080,1
8,1081,0
8,1082,0
8,1083,0
8,1084,0
8,1085,0
8,1086,0
8,1087,0
8,1088,1
8,1089,0
8,1090,0
8,1091,0
8,1092,0
8,1093,0
8,1094,0
8,1095,0
8,1096,0
8,1097,0
8,1098,0
8,1099,0
8,1100,0
8,1101,0
8,1102,0
8,1103,0
8,1104,1
8,1105,0
8,1106,0
8,1107,0
8,1108,0
8,1109,0
8,1110,0
8,1111,0
8,1112,0
8,1113,0
8,1114,0
8,1115,1
8,1116,1
8,1117,0
8,1118,1
8,1119,0
8,1120,1
8,1121,1
8,1122,0
8,1123,0
8,1124,0
8,1125,0
8,1126,1
8,1127,1
8,1128,0
8,1129,0
8,1130,0
8,1131,0
8,1132,0
8,1133,0
8,1134,0
8,1135,0
8,1136,0
8,1137,0
8,1138,0
8,1139,0
8,1140,1
8,1141,0
8,1142,0
8,1143,0
8,1144,0
8,1145,0
8,1146,0
8,1147,0
8,1148,0
8,1149,0
8,1150,1
8,1151,0
8,1152,0
8,1153,0
8,1154,1
8,1155,1
8,1156,0
8,1157,0
8,1158,0
8,1159,0
8,1160,0
8,1161,0
8,1162,0
8,1163,0
8,1164,0
8,1165,0
8,1166,0
8,1167,0
8,1168,0
8,1169,0
8,1170,0
8,1171,0
8,1172,0
8,1173,0
8,1174,0
8,1175,0
8,1176,0
8,1177,0
8,1178,1
8,1179,0
8,1180,0
8,1181,0
8,1182,1
8,1183,1
8,1184,0
8,1185,0
8,1186,1
8,1187,0
8,1188,0
8,1189,0
8,1190,0
8,1191,0
8,1192,1
8,1193,0
8,1194,0
8,1195,0
8,1196,0
8,1197,0
8,1198,1
8,1199,0
9,1000,0
9,1001,0
9,1002,0
9,1003,0
9,1004,0
9,1005,0
9,1006,0
9,1007,1
9,1008,0
9,1009,0
9,1010,0
9,1011,1
9,1012,0
9,1013,0
9,1014,0
9,1015,0
9,1016,0
9,1017,0
9,1018,0
9,1019,0
9,1020,0
9,1021,1
9,1022,0
9,1023,0
9,1024,0
9,1025,0
9,1026,0
9,1027,0
9,1028,0
9,1029,0
9,1030,0
9,1031,0
9,1032,0
9,1033,1
9,1034,1
9,1035,1
9,1036,0
9,1037,0
9,1038,0
9,1039,0
9,1040,0
9,1041,0
9,1042,0
9,1043,0
9,1044,0
9,1045,0
9,1046,0
9,1047,0
9,1048,0
9,1049,0
9,1050,0
9,1051,0
9,1052,0
9,1053,1
9,1054,0
9,1055,1
9,1056,0
9,1057,1
9,1058,0
9,1059,0
9,1060,0
9,1061,0
9,1062,1
9,1063,0
9,1064,0
9,1065,0
9,1066,0
9,1067,1
9,1068,0
9,1069,1
9,1070,0
9,1071,0
9,1072,0
9,1073,0
9,1074,0
9,1075,0
9,1076,0
9,1077,0
9,1078,0
9,1079,0
9,1080,0
9,1081,0
9,1082,0
9,1083,0
9,1084,1
9,1085,0
9,1086,0
9,1087,0
9,1088,1
9,1089,0
9,1090,0
9,1091,0
9,1092,0
9,1093,0
9,1094,0
9,1095,0
9,1096,0
9,1097,0
9,1098,0
9,1099,0
9,1100,0
9,1101,0
9,1102,0
9,1103,0
9,1104,1
9,1105,0
9,1106,0
9,1107,0
9,1108,0
9,1109,0
9,1110,0
9,1111,0
9,1112,0
9,1113,0
9,1114,0
9,1115,1
9,1116,1
9,1117,0
9,1118,1
9,1119,0
9,1120,1
9,1121,1
9,1122,0
9,1123,0
9,1124,0
9,1125,0
9,1126,1
9,1127,0
9,1128,1
9,1129,0
9,1130,0
9,1131,0
9,1132,0
9,1133,0
9,1134,0
9,1135,0
9,1136,0
9,1137,0
9,1138,0
9,1139,0
9,1140,1
9,1141,0
9,1142,0
9,1143,0
9,1144,0
9,1145,0
9,1146,0
9,1147,0
9,1148,0
9,1149,0
9,1150,0
9,1151,0
9,1152,0
9,1153,0
9,1154,0
9,1155,0
9,1156,0
9,1157,0
9,1158,0
9,1159,0
9,1160,0
9,1161,0
9,1162,0
9,1163,0
9,1164,0
9,1165,0
9,1166,1
9,1167,0
9,1168,0
9,1169,0
9,1170,0
9,1171,0
9,1172,0
9,1173,0
9,1174,0
9,1175,0
9,1176,0
9,1177,0
9,1178,1
9,1179,0
9,1180,0
9,1181,0
9,1182,1
9,1183,1
9,1184,0
9,1185,0
9,1186,1
9,1187,0
9,1188,0
9,1189,0
9,1190,0
9,1191,0
9,1192,0
9,1193,0
9,1194,0
9,1195,0
9,1196,0
9,1197,0
9,1198,1
9,1199,0
10,1000,0
10,1001,0
10,1002,0
10,1003,1
10,1004,0
10,1005,0
10,1006,0
10,1007,0
10,1008,0
10,1009,0
10,1010,0
10,1011,0
10,1012,0
10,1013,0
10,1014,0
10,1015,0
10,1016,1
10,1017,1
10,1018,0
10,1019,0
10,1020,0
10,1021,0
10,1022,0
10,1023,0
10,1024,0
10,1025,0
10,1026,0
10,1027,1
10,1028,1
10,1029,0
10,1030,0
10,1031,0
10,1032,0
10,1033,0
10,1034,0
10,1035,0
10,1036,0
10,1037,0
10,1038,0
10,1039,1
10,1040,0
10,1041,1
10,1042,0
10,1043,0
10,1044,0
10,1045,0
10,1046,0
10,1047,0
10,1048,1
10,1049,0
10,1050,0
10,1051,0
10,1052,0
10,1053,0
10,1054,1
10,1055,1
10,1056,0
10,1057,0
10,1058,0
10,1059,0
10,1060,0
10,1061,0
10,1062,0
10,1063,0
10,1064,0
10,1065,0
10,1066,0
10,1067,0
10,1068,0
10,1069,0
10,1070,0
10,1071,0
10,1072,0
10,1073,0
10,1074,0
10,1075,0
10,1076,0
10,1077,0
10,1078,0
10,1079,0
10,1080,0
10,1081,0
10,1082,0
10,1083,0
10,1084,0
10,1085,0
10,1086,0
10,1087,0
10,1088,0
10,1089,1
10,1090,0
10,1091,0
10,1092,0
10,1093,0
10,1094,0
10,1095,0
10,1096,1
10,1097,0
10,1098,0
10,1099,0
10,1100,0
10,1101,0
10,1102,0
10,1103,1
10,1104,0
10,1105,0
10,1106,1
10,1107,0
10,1108,0
10,1109,0
10,1110,0
10,1111,0
10,1112,0
10,1113,0
10,1114,0
10,1115,0
10,1116,0
10,1117,0
10,1118,0
10,1119,1
10,1120,0
10,1121,0
10,1122,0
10,1123,0
10,1124,0
10,1125,1
10,1126,0
10,1127,0
10,1128,0
10,1129,1
10,1130,1
10,1131,1
10,1132,0
10,1133,0
10,1134,1
10,1135,0
10,1136,1
10,1137,0
10,1138,0
10,1139,0
10,1140,0
10,1141,0
10,1142,0
10,1143,0
10,1144,0
10,1145,0
10,1146,0
10,1147,0
10,1148,0
10,1149,0
10,1150,0
10,1151,0
10,1152,0
10,1153,1
10,1154,0
10,1155,0
10,1156,0
10,1157,0
10,1158,0
10,1159,0
10,1160,0
10,1161,0
10,1162,0
10,1163,1
10,1164,0
10,1165,0
10,1166,0
10,1167,0
10,1168,0
10,1169,1
10,1170,0
10,1171,0
10,1172,0
10,1173,0
10,1174,0
10,1175,1
10,1176,0
10,1177,0
10,1178,0
10,1179,0
10,1180,0
10,1181,0
10,1182,0
10,1183,0
10,1184,0
10,1185,0
10,1186,0
10,1187,0
10,1188,0
10,1189,0
10,1190,0
10,1191,0
10,1192,0
10,1193,0
10,1194,0
